customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_000173,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,112.64,1483.66,Yes
CUST_000174,Female,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),119.07,2309.05,No
CUST_000175,Female,0,Yes,No,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),107.68,641.67,Yes
CUST_000176,Female,0,No,No,12,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,145.93,2010.51,Yes
CUST_000177,Male,0,No,No,14,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,37.85,455.15,No
CUST_000178,Male,0,No,Yes,24,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),148.17,3695.57,Yes
CUST_000179,Male,0,Yes,No,30,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.53,1251.65,No
CUST_000180,Male,0,Yes,Yes,27,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,164.12,3916.16,Yes
CUST_000181,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.3,412.2,Yes
CUST_000182,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.55,2740.87,No
CUST_000183,Female,0,Yes,No,38,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),124.97,4992.76,No
CUST_000184,Male,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),119.81,910.71,No
CUST_000185,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,178.95,908.74,Yes
CUST_000186,Male,0,Yes,No,8,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),153.14,1134.06,Yes
CUST_000187,Female,1,Yes,Yes,13,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.14,1240.73,Yes
CUST_000188,Male,0,Yes,No,39,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,179.63,7689.86,Yes
CUST_000189,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.67,1099.71,No
CUST_000190,Female,0,Yes,No,39,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,103.6,3451.84,No
CUST_000191,Male,0,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,127.43,913.1,Yes
CUST_000192,Male,0,Yes,Yes,19,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,166.36,3401.05,No
CUST_000193,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.82,276.16,No
CUST_000194,Male,0,Yes,No,3,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),83.22,258.16,Yes
CUST_000195,Male,0,No,Yes,24,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,131.84,3132.07,No
CUST_000196,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.54,152.09,Yes
CUST_000197,Female,1,No,Yes,23,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.74,2173.18,No
CUST_000198,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,129.86,2563.16,No
CUST_000199,Male,1,No,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,158.95,4917.93,Yes
CUST_000200,Male,0,Yes,No,4,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,112.76,444.17,Yes
CUST_000201,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),137.42,4389.76,Yes
CUST_000202,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.52,2646.66,No
CUST_000203,Male,0,Yes,No,39,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.68,4453.82,Yes
CUST_000204,Male,1,No,No,28,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),105.17,3298.19,Yes
CUST_000205,Female,1,Yes,No,22,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,180.54,3816.08,No
CUST_000206,Male,1,No,No,11,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,143.67,1443.53,Yes
CUST_000207,Female,0,No,No,27,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),139.07,4205.72,No
CUST_000208,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.78,729.56,No
CUST_000209,Female,0,No,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.65,389.54,Yes
CUST_000210,Male,1,Yes,Yes,32,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,120.24,4376.65,No
CUST_000211,Male,0,No,Yes,12,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),135.47,1622.12,Yes
CUST_000212,Male,0,Yes,No,3,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.03,377.16,No
CUST_000213,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.25,641.49,Yes
CUST_000214,Male,0,No,No,7,Yes,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,96.27,583.88,No
CUST_000215,Male,1,No,Yes,10,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,158.06,1570.59,Yes
CUST_000216,Male,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.56,26.73,Yes
CUST_000217,Female,0,Yes,No,10,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,170.91,1698.39,No
CUST_000218,Male,0,Yes,No,34,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.09,2263.2,Yes
CUST_000219,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,190.25,2889.04,Yes
CUST_000220,Male,0,Yes,No,1,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,128.05,126.37,No
CUST_000221,Male,0,No,No,13,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),132.66,1897.14,No
CUST_000222,Male,0,Yes,No,7,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,122.42,924.15,Yes
CUST_000223,Female,1,No,Yes,13,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,94.75,1131.78,Yes
CUST_000224,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,140.04,1641.55,No
CUST_000225,Female,0,No,No,54,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,138.36,7884.19,No
CUST_000226,Female,1,Yes,No,1,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.66,31.74,No
CUST_000227,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),132.91,3537.71,No
CUST_000228,Female,0,Yes,Yes,39,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,135.1,4573.64,No
CUST_000229,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),153.1,8472.76,No
CUST_000230,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,172.51,753.26,No
CUST_000231,Female,0,Yes,No,16,Yes,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),88.62,1480.88,Yes
CUST_000232,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,154.99,140.57,No
CUST_000233,Female,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.53,605.62,Yes
CUST_000234,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),155.06,518.11,No
CUST_000235,Female,0,Yes,No,37,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,133.74,4468.04,Yes
CUST_000236,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),36.27,103.42,No
CUST_000237,Female,0,No,No,15,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),138.08,2271.07,No
CUST_000238,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,180.59,2921.9,Yes
CUST_000239,Male,0,Yes,No,72,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),117.02,8693.96,Yes
CUST_000240,Female,0,Yes,No,22,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,149.67,3183.75,Yes
CUST_000241,Female,1,Yes,No,7,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.44,200.86,Yes
CUST_000242,Male,0,No,Yes,6,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,142.75,839.13,No
CUST_000243,Female,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),123.34,417.13,Yes
CUST_000244,Male,0,No,No,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.31,709.68,No
CUST_000245,Male,0,Yes,No,24,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,120.27,2895.75,Yes
CUST_000246,Female,0,No,Yes,19,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),148.59,2710.11,No
CUST_000247,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),180.79,188.32,No
CUST_000248,Male,0,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.18,889.32,No
CUST_000249,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),148.48,3262.51,No
CUST_000250,Male,1,Yes,No,67,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),109.39,8299.26,No
CUST_000251,Female,1,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,143.56,2820.63,Yes
CUST_000252,Male,1,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.53,253.91,Yes
CUST_000253,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.82,433.04,Yes
CUST_000254,Male,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),107.27,396.16,No
CUST_000255,Male,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.01,976.52,No
CUST_000256,Male,0,No,No,25,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.34,1070.92,Yes
CUST_000257,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),150.44,649.5,No
CUST_000258,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,135.65,621.81,Yes
CUST_000259,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,164.08,321.33,Yes
CUST_000260,Male,0,No,Yes,49,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),150.3,8051.62,No
CUST_000261,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,122.87,711.44,No
CUST_000262,Female,0,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,161.61,1399.37,No
CUST_000263,Male,0,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),109.51,804.63,No
CUST_000264,Male,0,Yes,No,11,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),118.24,1238.64,No
CUST_000265,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.9,939.3,No
CUST_000266,Female,0,No,No,41,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,169.58,6900.85,Yes
CUST_000267,Female,0,No,Yes,5,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,108.21,529.93,No
CUST_000268,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.52,781.01,No
CUST_000269,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,155.98,1527.54,Yes
CUST_000270,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,43.22,3393.91,No
CUST_000271,Female,0,Yes,No,8,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,127.25,1102.68,Yes
CUST_000272,Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),147.2,126.02,Yes
CUST_000273,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),142.78,2153.11,No
CUST_000274,Female,0,Yes,Yes,4,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,124.13,542.42,No
CUST_000275,Male,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,146.66,124.96,Yes
CUST_000276,Female,1,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,149.27,3301.02,No
CUST_000277,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.41,991.59,Yes
CUST_000278,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),124.11,1554.79,Yes
CUST_000279,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),159.98,3997.03,No
CUST_000280,Female,1,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,166.27,2703.89,No
CUST_000281,Female,0,No,Yes,20,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),133.58,2830.54,No
CUST_000282,Female,0,No,No,19,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.38,708.02,Yes
CUST_000283,Female,0,No,No,22,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),114.76,2249.6,No
CUST_000284,Male,0,No,Yes,5,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,142.87,715.99,Yes
CUST_000285,Female,0,No,Yes,7,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,127.47,978.99,Yes
CUST_000286,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,144.46,1509.14,No
CUST_000287,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,45.78,470.11,No
CUST_000288,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.77,1246.02,No
CUST_000289,Male,0,No,Yes,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),126.98,1253.05,Yes
CUST_000290,Female,1,Yes,Yes,4,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,133.91,502.93,No
CUST_000291,Male,0,No,No,6,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,123.42,662.09,Yes
CUST_000292,Male,0,Yes,No,5,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,178.09,835.44,Yes
CUST_000293,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),127.21,3191.47,Yes
CUST_000294,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,142.81,1607.65,No
CUST_000295,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.94,1311.94,Yes
CUST_000296,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,149.99,1825.55,No
CUST_000297,Female,0,Yes,No,45,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),110.3,5301.46,No
CUST_000298,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),48.84,3640.38,Yes
CUST_000299,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.31,698.46,Yes
CUST_000300,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,186.6,7524.52,No
CUST_000301,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.02,587.53,No
CUST_000302,Male,1,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.41,1694.51,Yes
CUST_000303,Male,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),173.14,5474.47,Yes
